Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2023-11-01 00:00:00,14.22,71.13,4.165,7.35,33.5,0.0,819.04,-0.449
2023-11-01 01:00:00,13.65,77.04,3.754,7.81,33.5,0.0,819.142,-0.427
2023-11-01 02:00:00,13.0,79.88,3.781,8.77,26.8,0.0,819.08,-0.285
2023-11-01 03:00:00,12.31,81.02,4.342,8.36,23.4,0.0,818.972,-0.43
2023-11-01 04:00:00,12.09,79.1,4.78,10.0,25.2,0.0,818.854,-0.634
2023-11-01 05:00:00,12.3,75.71,4.68,9.8,22.9,0.0,819.025,-0.119
2023-11-01 06:00:00,11.96,74.42,5.043,9.86,25.6,0.0,819.428,0.245
2023-11-01 07:00:00,11.84,75.4,4.475,8.63,24.2,0.0,820.059,0.763
2023-11-01 08:00:00,11.9,74.65,4.261,7.98,25.4,0.0,820.695,39.25
2023-11-01 09:00:00,12.38,71.88,4.599,7.77,52.3,0.0,820.855,148.621
2023-11-01 10:00:00,13.25,67.21,4.682,8.36,56.1,0.0,821.306,497.655
2023-11-01 11:00:00,14.52,62.75,4.435,8.24,38.0,0.0,821.382,738.777
2023-11-01 12:00:00,15.71,58.98,4.49,9.19,23.3,0.0,820.778,814.433
2023-11-01 13:00:00,17.23,54.73,4.55,8.49,14.5,0.0,819.694,846.7
2023-11-01 14:00:00,19.26,49.2,3.64,7.8,7.1,0.0,818.544,812.072
2023-11-01 15:00:00,20.96,43.91,3.084,7.14,26.7,0.0,817.658,700.167
2023-11-01 16:00:00,21.98,39.67,2.725,5.62,41.8,0.0,817.252,532.73
2023-11-01 17:00:00,22.14,39.24,2.433,5.43,39.8,0.0,817.043,321.235
2023-11-01 18:00:00,21.73,40.0,2.484,4.37,35.4,0.0,817.188,100.832
2023-11-01 19:00:00,21.08,41.37,2.708,4.48,71.3,0.0,817.426,2.007
2023-11-01 20:00:00,19.6,44.32,3.023,6.9,80.6,0.0,817.958,-0.142
2023-11-01 21:00:00,16.92,51.6,2.379,4.69,24.0,0.0,818.846,-0.265
2023-11-01 22:00:00,15.27,56.67,3.127,5.6,24.2,0.0,819.482,-0.498
2023-11-01 23:00:00,13.84,60.92,3.693,7.12,30.6,0.0,819.708,-0.369
2023-11-02 00:00:00,12.98,63.58,4.109,8.55,39.2,0.0,819.955,-0.375
2023-11-02 01:00:00,11.83,67.54,4.177,7.65,34.6,0.0,819.966,-0.263
2023-11-02 02:00:00,10.73,71.7,4.199,9.04,26.8,0.0,819.987,-0.334
2023-11-02 03:00:00,10.31,73.34,4.003,7.96,25.8,0.0,819.826,-0.628
2023-11-02 04:00:00,9.59,77.83,3.194,5.96,32.2,0.0,819.791,-0.394
2023-11-02 05:00:00,8.95,80.47,4.09,7.2,31.3,0.0,819.821,-0.482
2023-11-02 06:00:00,8.42,82.64,3.568,6.39,38.2,0.0,820.109,-0.414
2023-11-02 07:00:00,8.02,83.95,3.33,5.37,34.0,0.0,820.571,0.486
2023-11-02 08:00:00,8.57,81.16,3.352,6.43,29.3,0.0,821.128,95.989
2023-11-02 09:00:00,10.07,74.13,3.969,6.56,24.4,0.0,821.543,324.76
2023-11-02 10:00:00,11.94,66.98,2.923,6.08,35.2,0.0,821.814,543.912
2023-11-02 11:00:00,14.7,58.71,2.006,4.17,9.8,0.0,821.787,713.325
2023-11-02 12:00:00,17.29,52.12,1.47,4.31,256.6,0.0,821.154,815.247
2023-11-02 13:00:00,19.72,46.3,1.721,3.34,280.2,0.0,820.133,851.683
2023-11-02 14:00:00,22.2,40.38,1.78,3.92,264.5,0.0,818.958,818.842
2023-11-02 15:00:00,24.29,32.87,1.568,4.27,293.7,0.0,818.069,714.73
2023-11-02 16:00:00,25.27,23.35,1.754,3.53,299.1,0.0,817.499,544.997
2023-11-02 17:00:00,25.44,23.14,1.123,2.34,296.5,0.0,817.414,263.16
2023-11-02 18:00:00,25.13,23.97,1.127,2.59,333.0,0.0,817.554,102.967
2023-11-02 19:00:00,23.27,28.65,1.62,3.22,13.6,0.0,817.867,2.54
2023-11-02 20:00:00,22.13,35.26,3.499,8.53,67.7,0.0,818.438,-0.612
2023-11-02 21:00:00,20.37,40.87,2.946,7.83,52.4,0.0,819.322,-0.327
2023-11-02 22:00:00,18.68,47.21,1.749,4.47,16.3,0.0,819.834,-0.781
2023-11-02 23:00:00,17.4,52.26,1.986,4.43,10.4,0.0,820.043,-1.102
2023-11-03 00:00:00,16.61,54.56,2.895,6.03,12.2,0.0,820.023,-0.771
2023-11-03 01:00:00,16.12,56.17,3.377,5.71,33.2,0.0,819.89,-0.716
2023-11-03 02:00:00,14.87,61.87,2.762,5.36,33.4,0.0,819.814,-0.595
2023-11-03 03:00:00,14.59,63.14,2.331,4.23,39.1,0.0,819.616,-0.748
2023-11-03 04:00:00,14.28,64.22,2.02,4.01,23.8,0.0,819.536,-0.45
2023-11-03 05:00:00,13.93,64.64,1.595,3.54,29.8,0.0,819.535,-0.849
2023-11-03 06:00:00,13.68,65.96,2.55,4.78,34.3,0.0,819.49,-0.798
2023-11-03 07:00:00,13.35,67.56,2.891,6.1,41.1,0.0,819.804,0.941
2023-11-03 08:00:00,13.17,66.81,4.03,7.75,37.6,0.0,820.342,112.676
2023-11-03 09:00:00,14.76,60.2,4.006,7.01,39.3,0.0,820.794,350.665
2023-11-03 10:00:00,17.08,52.18,3.682,6.92,33.5,0.0,821.167,544.083
2023-11-03 11:00:00,19.84,41.34,2.902,5.61,28.9,0.0,821.034,711.098
2023-11-03 12:00:00,22.26,34.79,1.984,4.27,3.6,0.0,820.412,775.883
2023-11-03 13:00:00,24.18,30.68,1.922,5.22,336.6,0.0,819.369,820.295
2023-11-03 14:00:00,25.47,27.16,2.262,6.86,5.4,0.0,818.234,818.343
2023-11-03 15:00:00,26.15,24.37,2.547,7.22,34.6,0.0,817.323,717.817
2023-11-03 16:00:00,26.66,21.32,1.666,4.07,28.3,0.0,816.935,547.762
2023-11-03 17:00:00,26.61,21.45,2.446,6.43,26.2,0.0,816.754,365.393
2023-11-03 18:00:00,26.06,22.05,1.536,4.3,44.6,0.0,816.887,112.002
2023-11-03 19:00:00,24.7,26.17,4.459,8.22,74.1,0.0,817.175,3.928
2023-11-03 20:00:00,23.11,28.2,4.995,9.89,84.7,0.0,817.578,-0.369
2023-11-03 21:00:00,21.29,27.45,4.207,9.34,81.4,0.0,818.26,-0.448
2023-11-03 22:00:00,19.59,30.79,1.615,3.92,343.4,0.0,818.894,-1.08
2023-11-03 23:00:00,18.38,34.1,1.878,3.87,357.6,0.0,819.144,-1.005
2023-11-04 00:00:00,17.18,38.87,2.583,4.45,17.7,0.0,819.1,-1.019
2023-11-04 01:00:00,16.63,42.1,3.274,5.83,30.8,0.0,818.956,-0.97
2023-11-04 02:00:00,15.77,44.82,2.603,4.65,30.4,0.0,819.036,-0.72
2023-11-04 03:00:00,13.86,50.19,1.12,2.69,10.2,0.0,819.245,-0.617
2023-11-04 04:00:00,13.37,53.97,2.456,5.17,15.2,0.0,819.345,-1.407
2023-11-04 05:00:00,13.14,55.3,3.506,7.07,34.8,0.0,819.666,-0.594
2023-11-04 06:00:00,11.52,59.62,3.328,6.23,37.9,0.0,820.033,-0.317
2023-11-04 07:00:00,10.62,68.31,3.523,6.06,35.5,0.0,820.493,0.596
2023-11-04 08:00:00,10.74,72.43,3.501,7.14,33.8,0.0,820.93,99.061
2023-11-04 09:00:00,12.35,67.66,3.497,6.29,33.4,0.0,821.316,327.778
2023-11-04 10:00:00,15.51,53.26,3.312,5.74,38.9,0.0,821.466,546.893
2023-11-04 11:00:00,18.26,41.01,3.482,5.99,23.7,0.0,821.241,716.03
2023-11-04 12:00:00,21.02,32.95,2.615,5.41,11.1,0.0,820.647,810.348
2023-11-04 13:00:00,22.8,28.48,2.292,5.25,0.8,0.0,819.684,847.367
2023-11-04 14:00:00,24.31,25.19,2.506,5.08,351.1,0.0,818.379,810.795
2023-11-04 15:00:00,25.1,22.9,3.135,6.52,22.9,0.0,817.334,700.265
2023-11-04 16:00:00,25.56,21.14,3.211,7.12,27.0,0.0,816.83,524.553
2023-11-04 17:00:00,25.53,20.9,3.606,6.68,18.2,0.0,816.695,328.037
2023-11-04 18:00:00,24.85,21.5,3.364,6.64,36.8,0.0,816.823,101.566
2023-11-04 19:00:00,23.37,22.85,2.497,5.31,48.9,0.0,817.019,1.121
2023-11-04 20:00:00,22.21,24.56,3.445,6.5,72.6,0.0,817.312,-1.206
2023-11-04 21:00:00,20.31,28.54,2.117,5.5,28.9,0.0,818.011,-0.492
2023-11-04 22:00:00,18.14,33.29,1.926,3.58,340.5,0.0,818.573,-1.199
2023-11-04 23:00:00,16.82,37.21,1.726,3.45,348.8,0.0,819.002,-1.157
2023-11-05 00:00:00,15.96,39.78,1.573,3.07,17.2,0.0,819.398,-1.176
2023-11-05 01:00:00,14.67,44.43,1.413,2.25,16.1,0.0,819.406,-1.002
2023-11-05 02:00:00,13.98,45.54,2.059,4.07,26.7,0.0,819.265,-1.323
2023-11-05 03:00:00,13.68,44.73,2.664,5.49,34.6,0.0,818.967,-1.102
2023-11-05 04:00:00,12.96,45.65,2.528,5.75,33.5,0.0,818.723,-0.667
2023-11-05 05:00:00,11.85,50.06,2.558,4.86,34.8,0.0,819.024,-0.7
2023-11-05 06:00:00,11.08,52.71,2.739,5.05,36.0,0.0,819.207,-0.911
2023-11-05 07:00:00,10.91,51.8,2.717,4.73,26.4,0.0,819.559,0.566
2023-11-05 08:00:00,10.75,54.04,2.105,3.99,23.3,0.0,820.038,102.844
2023-11-05 09:00:00,13.37,46.79,2.55,5.25,24.9,0.0,820.417,340.002
2023-11-05 10:00:00,15.62,41.76,3.02,5.61,27.2,0.0,820.56,559.047
2023-11-05 11:00:00,18.32,33.28,2.725,5.16,23.7,0.0,820.269,727.897
2023-11-05 12:00:00,20.79,28.07,2.65,5.68,9.2,0.0,819.466,766.932
2023-11-05 13:00:00,22.88,23.27,3.681,7.29,30.3,0.0,818.37,889.397
2023-11-05 14:00:00,23.49,24.47,3.751,8.01,6.4,0.0,817.152,828.58
2023-11-05 15:00:00,24.49,22.65,3.602,7.32,355.6,0.0,816.181,712.228
