Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2023-08-01 00:00:00,22.58,43.09,2.397,6.79,52.1,0.0,820.429,4.029
2023-08-01 01:00:00,21.44,45.4,1.748,3.98,32.3,0.0,820.668,3.367
2023-08-01 02:00:00,19.89,52.24,1.253,2.46,9.1,0.0,820.752,2.654
2023-08-01 03:00:00,18.87,56.84,1.122,3.08,347.2,0.0,820.598,2.629
2023-08-01 04:00:00,18.76,56.45,1.541,2.47,41.0,0.0,820.245,2.237
2023-08-01 05:00:00,18.22,58.59,2.086,4.12,32.4,0.0,820.109,2.701
2023-08-01 06:00:00,17.44,62.78,1.832,3.68,2.9,0.0,820.326,2.658
2023-08-01 07:00:00,16.81,67.28,1.4,3.39,0.2,0.0,820.725,15.44
2023-08-01 08:00:00,17.59,68.3,2.033,5.83,32.7,0.0,821.161,100.214
2023-08-01 09:00:00,19.87,60.15,2.505,4.36,88.0,0.0,821.43,390.243
2023-08-01 10:00:00,21.37,51.36,2.503,4.99,92.0,0.0,821.527,537.013
2023-08-01 11:00:00,22.17,50.28,2.029,4.81,12.1,0.0,821.271,611.523
2023-08-01 12:00:00,24.38,39.12,2.172,4.55,36.8,0.0,821.155,909.388
2023-08-01 13:00:00,25.92,34.2,2.479,5.82,62.8,0.0,820.618,627.122
2023-08-01 14:00:00,26.23,31.78,2.237,5.83,56.4,0.0,820.107,595.422
2023-08-01 15:00:00,27.51,28.54,2.141,8.78,90.7,0.0,819.4,780.223
2023-08-01 16:00:00,28.46,25.68,1.794,4.2,118.8,0.0,818.35,701.777
2023-08-01 17:00:00,29.17,24.73,2.052,4.77,121.5,0.0,817.293,631.262
2023-08-01 18:00:00,29.58,24.12,2.114,6.13,162.8,0.0,816.503,377.548
2023-08-01 19:00:00,29.2,24.73,1.38,3.32,309.5,0.0,816.486,103.548
2023-08-01 20:00:00,28.14,25.2,2.913,6.62,58.6,0.0,817.032,9.085
2023-08-01 21:00:00,26.96,27.09,4.224,7.64,83.5,0.0,817.786,3.268
2023-08-01 22:00:00,25.24,31.43,2.724,7.57,81.7,0.0,818.497,3.66
2023-08-01 23:00:00,23.6,38.15,1.251,4.5,24.3,0.0,819.219,2.941
2023-08-02 00:00:00,22.84,43.12,1.511,4.94,20.1,0.0,819.627,2.628
2023-08-02 01:00:00,21.89,46.24,1.817,6.07,62.0,0.0,819.678,2.651
2023-08-02 02:00:00,20.58,50.63,1.398,3.23,10.1,0.0,819.613,2.536
2023-08-02 03:00:00,19.63,54.95,1.623,4.55,19.9,0.0,819.547,2.298
2023-08-02 04:00:00,19.3,54.22,1.896,4.69,41.4,0.0,819.67,2.196
2023-08-02 05:00:00,18.52,57.74,1.865,4.21,66.2,0.0,819.478,2.262
2023-08-02 06:00:00,17.19,64.67,1.437,2.14,352.0,0.0,819.554,1.983
2023-08-02 07:00:00,16.5,70.15,1.915,3.14,359.5,0.0,819.986,14.371
2023-08-02 08:00:00,17.66,67.87,1.72,3.12,9.3,0.0,820.619,203.868
2023-08-02 09:00:00,19.95,62.09,1.846,3.99,30.9,0.0,820.929,446.858
2023-08-02 10:00:00,21.74,56.16,2.05,4.26,53.4,0.0,820.829,649.262
2023-08-02 11:00:00,23.34,49.92,2.042,4.73,58.5,0.0,820.399,868.983
2023-08-02 12:00:00,24.61,46.2,2.551,5.58,11.3,0.0,819.945,947.657
2023-08-02 13:00:00,26.52,38.63,1.736,4.37,97.5,0.0,819.25,985.453
2023-08-02 14:00:00,27.44,34.13,2.055,6.62,75.4,0.0,818.539,701.833
2023-08-02 15:00:00,28.45,29.66,3.234,7.42,66.4,0.0,817.709,718.297
2023-08-02 16:00:00,29.12,28.18,2.876,7.03,9.6,0.0,816.874,686.105
2023-08-02 17:00:00,29.61,26.37,2.461,5.57,41.0,0.0,816.123,364.08
2023-08-02 18:00:00,29.85,24.24,3.447,6.69,79.9,0.0,815.59,320.873
2023-08-02 19:00:00,29.43,23.77,4.914,9.42,88.5,0.0,815.7,181.273
2023-08-02 20:00:00,27.94,25.28,3.463,8.62,92.1,0.0,816.075,10.501
2023-08-02 21:00:00,26.64,28.58,3.381,7.15,89.4,0.0,816.736,2.696
2023-08-02 22:00:00,25.03,33.35,3.272,7.21,90.6,0.0,817.51,2.612
2023-08-02 23:00:00,23.85,40.34,3.345,8.28,99.9,0.0,818.082,2.655
2023-08-03 00:00:00,22.6,43.69,1.705,6.84,89.6,0.0,818.534,1.686
2023-08-03 01:00:00,21.73,49.1,1.956,5.16,81.5,0.0,818.782,1.556
2023-08-03 02:00:00,21.14,52.92,2.469,4.79,75.8,0.0,818.85,1.614
2023-08-03 03:00:00,20.28,57.52,2.903,7.18,112.9,0.0,819.013,1.364
2023-08-03 04:00:00,19.62,61.87,3.84,7.36,83.3,0.0,818.892,1.338
2023-08-03 05:00:00,19.02,63.79,2.148,5.11,78.2,0.0,819.143,0.882
2023-08-03 06:00:00,18.08,67.9,1.915,3.51,9.1,0.0,819.221,1.041
2023-08-03 07:00:00,17.94,68.71,1.849,3.05,33.9,0.0,819.485,28.423
2023-08-03 08:00:00,18.81,65.22,1.627,3.39,1.6,0.0,820.054,205.618
