Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2022-08-01 00:00:00,19.46,55.57,1.859,4.74,176.3,0.0,820.303,18.0
2022-08-01 01:00:00,18.13,62.12,1.732,5.07,172.2,0.0,820.414,17.4
2022-08-01 02:00:00,18.12,60.86,1.195,2.54,45.8,0.0,819.834,16.1
2022-08-01 03:00:00,17.77,63.17,1.667,3.19,15.9,0.0,819.737,16.7
2022-08-01 04:00:00,17.2,67.63,1.577,3.24,44.6,0.0,819.529,16.0
2022-08-01 05:00:00,17.03,70.16,1.519,3.09,24.2,0.0,819.59,16.4
2022-08-01 06:00:00,16.62,72.77,1.708,3.66,22.1,0.0,819.987,16.6
2022-08-01 07:00:00,16.46,74.01,2.25,4.65,21.7,0.0,820.298,42.8
2022-08-01 08:00:00,17.32,70.2,2.106,4.5,11.9,0.0,820.811,241.6
2022-08-01 09:00:00,18.83,61.83,1.966,3.77,28.6,0.0,821.151,444.2
2022-08-01 10:00:00,20.51,55.3,1.773,4.24,77.3,0.0,820.923,698.1
2022-08-01 11:00:00,22.31,47.69,1.599,4.56,118.3,0.0,820.668,898.2
2022-08-01 12:00:00,23.38,43.67,1.967,4.61,70.0,0.0,820.27,976.4
2022-08-01 13:00:00,25.04,38.64,1.97,4.37,332.5,0.0,819.569,1151.8
2022-08-01 14:00:00,26.06,34.01,1.959,5.46,90.5,0.0,818.806,1084.7
2022-08-01 15:00:00,26.92,29.58,1.704,5.46,111.3,0.0,817.853,790.8
2022-08-01 16:00:00,27.85,27.08,2.664,8.55,157.7,0.0,816.696,773.2
2022-08-01 17:00:00,27.98,26.51,1.945,5.44,122.6,0.0,815.963,558.4
2022-08-01 18:00:00,28.05,25.17,1.699,4.98,160.1,0.0,815.661,243.1
2022-08-01 19:00:00,27.67,23.77,1.83,4.23,100.9,0.0,815.53,103.6
2022-08-01 20:00:00,26.43,31.66,1.737,4.65,122.3,0.0,816.031,24.5
2022-08-01 21:00:00,21.67,59.09,4.563,13.54,184.5,3.8,817.083,19.9
2022-08-01 22:00:00,14.37,95.94,4.941,12.03,199.2,11.4,818.691,19.2
2022-08-01 23:00:00,15.18,90.59,2.037,4.47,301.3,0.4,819.541,15.6
2022-08-02 00:00:00,15.71,86.81,2.385,5.28,271.9,0.1,820.204,15.8
2022-08-02 01:00:00,15.73,88.94,1.604,3.68,243.4,0.0,820.111,15.6
2022-08-02 02:00:00,15.92,89.25,1.053,2.59,250.0,0.0,820.203,15.4
2022-08-02 03:00:00,16.31,87.85,1.32,3.03,200.3,0.0,820.405,16.0
2022-08-02 04:00:00,16.15,86.8,2.857,5.37,205.8,0.0,820.162,15.3
2022-08-02 05:00:00,15.71,91.49,2.206,4.19,192.6,0.0,819.744,14.8
2022-08-02 06:00:00,15.85,88.93,1.48,3.41,181.2,0.0,819.698,14.7
2022-08-02 07:00:00,16.24,84.34,1.107,2.41,180.5,0.0,819.936,20.7
2022-08-02 08:00:00,16.52,79.94,0.85,1.9,208.6,0.0,820.355,87.1
2022-08-02 09:00:00,18.15,72.28,0.784,2.47,342.8,0.0,820.724,378.0
2022-08-02 10:00:00,19.43,65.8,1.605,3.97,83.9,0.0,820.766,396.7
2022-08-02 11:00:00,20.0,63.44,2.037,4.09,72.7,0.0,820.728,386.3
2022-08-02 12:00:00,20.83,61.08,1.592,4.35,13.9,0.0,820.506,400.7
2022-08-02 13:00:00,21.67,58.11,1.719,4.7,269.0,0.0,820.046,554.8
2022-08-02 14:00:00,22.47,55.78,2.29,5.15,260.5,0.0,819.186,779.6
2022-08-02 15:00:00,23.48,52.72,3.003,6.28,224.4,0.0,818.386,1074.1
2022-08-02 16:00:00,24.18,49.71,2.453,5.68,234.2,0.0,817.746,611.1
2022-08-02 17:00:00,24.76,46.88,2.776,5.6,220.6,0.0,817.075,653.8
2022-08-02 18:00:00,24.7,45.86,2.382,4.8,221.8,0.0,816.582,342.5
2022-08-02 19:00:00,24.23,47.16,2.752,4.67,210.7,0.0,816.818,184.3
2022-08-02 20:00:00,22.81,54.09,2.271,4.3,200.7,0.1,817.298,31.2
2022-08-02 21:00:00,21.6,61.87,1.633,3.14,192.2,0.0,817.458,15.9
2022-08-02 22:00:00,20.7,63.75,0.945,3.06,162.4,0.0,817.888,16.1
2022-08-02 23:00:00,19.82,65.18,0.958,2.8,141.1,0.0,818.29,16.0
2022-08-03 00:00:00,18.88,68.71,0.435,1.54,341.9,0.0,818.658,15.9
2022-08-03 01:00:00,18.42,72.1,1.227,3.06,318.4,0.0,818.641,15.9
2022-08-03 02:00:00,17.63,75.59,1.235,1.89,2.7,0.0,818.143,15.3
2022-08-03 03:00:00,17.16,76.57,1.272,2.17,3.1,0.0,817.694,14.8
2022-08-03 04:00:00,16.62,79.85,1.251,2.92,16.6,0.0,817.647,14.6
2022-08-03 05:00:00,16.54,79.34,1.634,3.18,6.5,0.0,817.643,14.7
2022-08-03 06:00:00,15.91,83.66,1.531,2.78,8.5,0.0,817.817,14.3
2022-08-03 07:00:00,16.77,82.82,1.351,2.85,18.3,0.0,818.428,20.8
2022-08-03 08:00:00,17.83,78.32,0.981,2.69,2.3,0.0,819.072,115.6
2022-08-03 09:00:00,17.88,80.67,2.565,5.85,215.3,0.0,819.389,230.2
2022-08-03 10:00:00,18.7,76.53,1.921,4.03,203.6,0.0,819.118,478.4
2022-08-03 11:00:00,20.23,67.3,2.375,5.15,195.8,0.0,819.274,734.0
2022-08-03 12:00:00,21.29,59.76,4.167,7.65,206.0,0.0,819.099,885.5
2022-08-03 13:00:00,21.46,60.25,4.705,8.08,217.4,0.0,818.467,996.9
2022-08-03 14:00:00,22.79,53.7,3.738,7.58,202.6,0.0,817.631,906.0
2022-08-03 15:00:00,24.43,46.46,2.978,5.63,209.2,0.0,816.538,967.5
2022-08-03 16:00:00,25.25,43.83,3.249,6.99,209.2,0.0,815.865,727.7
2022-08-03 17:00:00,24.88,45.96,3.15,9.75,200.9,0.0,815.781,388.1
2022-08-03 18:00:00,21.87,46.97,2.408,7.42,22.0,0.0,815.691,119.6
2022-08-03 19:00:00,21.72,47.61,1.33,2.53,354.4,0.0,815.968,24.5
2022-08-03 20:00:00,21.5,51.16,0.9,1.8,271.0,0.0,816.461,13.7
2022-08-03 21:00:00,21.24,64.26,1.217,2.68,312.0,0.0,816.958,12.1
2022-08-03 22:00:00,19.9,66.92,2.205,5.12,16.3,0.0,817.196,12.2
2022-08-03 23:00:00,19.17,69.35,1.37,3.18,354.7,0.0,817.549,11.4
2022-08-04 00:00:00,18.89,69.74,1.197,3.02,17.7,0.0,817.73,11.1
2022-08-04 01:00:00,18.56,71.65,1.357,2.77,25.3,0.0,817.768,10.7
2022-08-04 02:00:00,17.32,79.49,1.373,2.34,354.1,0.0,817.644,10.3
2022-08-04 03:00:00,16.63,84.0,1.265,2.03,4.1,0.0,817.392,10.2
2022-08-04 04:00:00,16.14,86.44,1.573,2.98,13.6,0.0,817.27,10.3
2022-08-04 05:00:00,15.41,88.94,1.486,2.74,358.5,0.0,817.206,9.9
2022-08-04 06:00:00,15.07,89.64,1.197,2.91,10.9,0.0,817.355,9.4
2022-08-04 07:00:00,15.22,88.41,1.576,3.31,14.8,0.0,817.849,29.2
2022-08-04 08:00:00,15.75,83.91,1.582,3.46,355.9,0.0,818.481,201.9
2022-08-04 09:00:00,18.22,69.52,2.248,4.15,49.6,0.0,818.757,442.8
2022-08-04 10:00:00,20.55,61.32,1.546,3.24,20.9,0.0,818.735,669.5
2022-08-04 11:00:00,22.71,54.94,1.441,3.43,320.2,0.0,818.392,853.5
2022-08-04 12:00:00,24.15,47.57,1.263,3.3,272.2,0.0,818.088,678.3
2022-08-04 13:00:00,25.51,42.89,1.625,4.07,313.9,0.0,817.614,959.9
2022-08-04 14:00:00,27.08,33.02,2.658,7.33,32.1,0.0,816.93,1030.8
2022-08-04 15:00:00,28.58,26.59,2.583,7.48,2.4,0.0,815.979,991.4
2022-08-04 16:00:00,29.19,21.09,2.884,7.9,48.9,0.0,815.018,792.4
2022-08-04 17:00:00,29.8,20.72,2.399,6.96,51.7,0.0,814.346,607.6
2022-08-04 18:00:00,29.34,26.31,2.895,9.2,6.8,0.0,813.913,383.0
2022-08-04 19:00:00,25.38,48.53,5.063,9.03,250.0,0.0,814.222,165.3
2022-08-04 20:00:00,23.57,53.09,3.603,8.44,266.6,0.0,814.709,22.3
2022-08-04 21:00:00,22.96,55.75,3.189,5.82,240.6,0.0,815.748,10.9
2022-08-04 22:00:00,22.41,57.93,1.81,4.59,267.1,0.0,816.382,11.2
2022-08-04 23:00:00,21.63,62.05,1.221,2.46,268.2,0.0,817.425,9.2
2022-08-05 00:00:00,21.34,54.36,2.939,5.99,27.1,0.0,817.739,10.0
2022-08-05 01:00:00,19.86,56.59,2.058,5.28,24.6,0.0,817.552,10.1
2022-08-05 02:00:00,18.89,59.8,1.811,4.39,18.7,0.0,817.175,8.9
2022-08-05 03:00:00,17.81,63.3,1.857,3.38,355.5,0.0,816.78,8.5
2022-08-05 04:00:00,16.92,67.45,1.417,3.28,350.4,0.0,816.759,8.2
2022-08-05 05:00:00,15.97,73.64,1.518,3.4,350.1,0.0,817.221,8.1
2022-08-05 06:00:00,15.98,72.52,2.226,4.43,25.5,0.0,817.437,7.8
2022-08-05 07:00:00,15.65,74.83,2.678,4.67,30.9,0.0,817.666,23.8
2022-08-05 08:00:00,16.2,72.06,2.522,4.35,17.0,0.0,818.258,199.5
