Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2022-02-01 00:00:00,14.68,20.84,3.895,8.51,257.1,0.0,814.887,-1.886
2022-02-01 01:00:00,13.26,22.64,4.455,8.48,267.3,0.0,814.329,-0.769
2022-02-01 02:00:00,10.51,27.8,1.163,3.17,167.0,0.0,814.019,-1.162
2022-02-01 03:00:00,10.25,30.23,2.432,5.15,179.4,0.0,813.9,-2.377
2022-02-01 04:00:00,8.94,38.65,1.52,3.87,194.9,0.0,813.94,-1.422
2022-02-01 05:00:00,7.81,43.6,1.562,4.26,190.4,0.0,813.599,-1.612
2022-02-01 06:00:00,6.73,48.46,1.341,2.83,224.8,0.0,813.68,-1.264
2022-02-01 07:00:00,5.32,54.55,0.73,1.95,290.0,0.0,814.154,-1.102
2022-02-01 08:00:00,3.79,55.04,1.241,2.26,1.1,0.0,814.58,21.327
2022-02-01 09:00:00,4.94,47.88,0.78,1.67,334.3,0.0,814.856,210.782
2022-02-01 10:00:00,9.93,38.48,0.876,3.44,282.3,0.0,815.133,449.317
2022-02-01 11:00:00,13.93,28.0,2.445,4.78,185.1,0.0,815.211,652.2
2022-02-01 12:00:00,17.37,16.08,3.207,6.7,178.6,0.0,814.657,803.658
2022-02-01 13:00:00,19.55,11.19,5.1,9.6,217.5,0.0,813.675,894.417
2022-02-01 14:00:00,21.02,8.14,5.494,11.52,245.9,0.0,812.764,891.95
2022-02-01 15:00:00,22.06,7.78,5.178,10.99,245.4,0.0,811.84,790.298
2022-02-01 16:00:00,22.6,8.82,4.741,10.93,247.9,0.0,811.083,666.455
2022-02-01 17:00:00,22.97,8.95,4.626,9.45,241.8,0.0,810.693,455.34
2022-02-01 18:00:00,22.87,7.95,4.468,8.64,248.0,0.0,810.667,219.81
2022-02-01 19:00:00,21.24,7.64,4.158,8.02,246.2,0.0,811.001,27.98
2022-02-01 20:00:00,19.39,9.11,3.012,5.79,255.2,0.0,811.314,-1.565
2022-02-01 21:00:00,17.36,11.95,2.149,5.27,283.6,0.0,811.576,-0.746
2022-02-01 22:00:00,15.11,16.3,1.568,3.47,203.8,0.0,812.201,-1.813
2022-02-01 23:00:00,14.38,18.31,1.058,3.87,236.5,0.0,812.584,-1.871
2022-02-02 00:00:00,14.29,21.47,2.217,5.56,213.5,0.0,812.763,-2.266
2022-02-02 01:00:00,13.48,24.38,1.479,3.18,212.7,0.0,812.86,-1.174
2022-02-02 02:00:00,10.85,28.3,1.601,3.27,181.6,0.0,813.135,-1.026
2022-02-02 03:00:00,9.43,31.26,1.767,3.64,182.0,0.0,813.019,-1.541
2022-02-02 04:00:00,8.52,32.4,1.842,2.95,206.0,0.0,812.79,-1.092
2022-02-02 05:00:00,7.67,35.29,1.732,2.86,191.7,0.0,812.877,-1.416
2022-02-02 06:00:00,7.04,38.13,1.792,2.42,194.2,0.0,812.889,-1.43
2022-02-02 07:00:00,6.35,41.47,1.626,2.71,194.4,0.0,813.083,-1.011
2022-02-02 08:00:00,5.52,46.41,1.606,3.14,190.1,0.0,813.256,21.917
2022-02-02 09:00:00,8.27,38.11,1.536,5.15,184.9,0.0,813.875,208.94
2022-02-02 10:00:00,12.36,31.1,3.311,5.93,186.9,0.0,814.333,448.048
2022-02-02 11:00:00,15.08,25.47,3.43,5.92,185.8,0.0,814.551,639.138
2022-02-02 12:00:00,17.89,17.56,3.898,7.3,185.8,0.0,814.043,789.295
2022-02-02 13:00:00,20.3,15.48,3.935,7.95,186.5,0.0,813.091,870.517
2022-02-02 14:00:00,22.44,13.39,4.228,9.68,257.4,0.0,811.875,864.367
2022-02-02 15:00:00,23.46,14.43,4.615,10.06,272.4,0.0,810.843,767.498
2022-02-02 16:00:00,23.82,15.36,4.464,8.1,264.5,0.0,810.148,652.97
2022-02-02 17:00:00,23.96,15.43,5.126,10.07,277.6,0.0,810.079,447.452
2022-02-02 18:00:00,23.37,17.33,4.451,9.75,265.9,0.0,810.369,214.153
2022-02-02 19:00:00,22.01,19.45,3.895,9.01,251.2,0.0,810.849,27.809
2022-02-02 20:00:00,20.25,22.21,3.297,5.63,263.4,0.0,811.49,-0.994
2022-02-02 21:00:00,18.39,24.01,2.617,7.68,266.3,0.0,812.403,-0.784
2022-02-02 22:00:00,16.22,27.68,1.484,2.95,288.3,0.0,813.1,-0.859
2022-02-02 23:00:00,15.09,29.31,1.431,3.9,258.8,0.0,813.376,-1.539
2022-02-03 00:00:00,15.56,29.35,2.321,6.75,224.4,0.0,813.777,-1.906
2022-02-03 01:00:00,14.06,34.43,2.393,4.82,186.6,0.0,814.033,-0.821
2022-02-03 02:00:00,12.49,39.89,2.288,4.13,180.9,0.0,813.936,-1.046
2022-02-03 03:00:00,11.32,42.82,1.617,3.52,188.4,0.0,813.934,-1.161
2022-02-03 04:00:00,10.36,45.23,1.949,3.04,184.3,0.0,813.804,-0.96
2022-02-03 05:00:00,9.24,49.06,2.068,4.96,194.7,0.0,813.644,-1.198
2022-02-03 06:00:00,8.61,50.4,1.76,4.13,205.8,0.0,813.882,-0.897
2022-02-03 07:00:00,7.86,54.72,1.282,2.57,202.6,0.0,814.43,-1.334
2022-02-03 08:00:00,7.66,56.92,0.886,2.28,185.4,0.0,815.001,21.203
2022-02-03 09:00:00,9.99,51.1,1.706,4.62,185.6,0.0,815.637,204.577
2022-02-03 10:00:00,12.12,47.42,3.911,7.18,199.9,0.0,816.062,441.217
2022-02-03 11:00:00,14.56,41.88,4.81,7.66,195.6,0.0,816.287,631.292
2022-02-03 12:00:00,17.41,34.5,4.417,8.05,192.2,0.0,815.921,778.952
2022-02-03 13:00:00,19.64,29.54,4.793,9.24,204.1,0.0,815.029,860.562
2022-02-03 14:00:00,20.86,25.73,6.015,12.59,261.1,0.0,814.145,733.878
2022-02-03 15:00:00,20.61,25.23,6.068,13.16,256.9,0.0,813.745,443.6
2022-02-03 16:00:00,20.48,27.53,5.156,10.47,253.5,0.0,813.57,396.075
2022-02-03 17:00:00,19.98,29.3,6.375,12.79,263.8,0.0,813.8,225.22
2022-02-03 18:00:00,19.16,30.77,6.113,11.87,262.9,0.0,814.498,137.01
2022-02-03 19:00:00,18.35,31.94,4.271,8.39,261.7,0.0,814.833,19.045
2022-02-03 20:00:00,17.23,35.39,2.796,5.82,261.9,0.0,815.146,-0.411
2022-02-03 21:00:00,15.74,41.26,2.171,5.26,255.0,0.0,815.7,-0.51
2022-02-03 22:00:00,15.32,42.64,2.885,6.08,249.2,0.0,816.038,-1.399
2022-02-03 23:00:00,15.46,42.25,3.639,7.11,253.5,0.0,816.553,-1.439
2022-02-04 00:00:00,14.86,43.32,3.062,7.79,223.1,0.0,816.87,-0.78
2022-02-04 01:00:00,12.37,50.96,1.031,2.43,200.9,0.0,816.851,-0.423
2022-02-04 02:00:00,11.6,52.57,0.919,2.43,139.6,0.0,817.102,-1.559
2022-02-04 03:00:00,11.39,54.08,0.84,1.83,185.5,0.0,817.182,-0.66
2022-02-04 04:00:00,9.85,59.8,0.472,1.28,322.3,0.0,817.117,-0.65
2022-02-04 05:00:00,9.04,64.86,0.57,1.47,313.8,0.0,817.078,-0.244
2022-02-04 06:00:00,8.86,64.71,0.539,1.81,13.0,0.0,817.362,-0.654
2022-02-04 07:00:00,8.45,66.84,0.441,1.06,209.9,0.0,817.932,-0.842
