Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2022-05-01 00:00:00,20.15,15.6,3.634,5.93,186.3,0.0,813.436,-2.0
2022-05-01 01:00:00,18.78,18.31,3.098,5.21,188.7,0.0,813.579,-1.1
2022-05-01 02:00:00,17.9,24.28,2.111,5.26,179.3,0.0,813.892,-1.5
2022-05-01 03:00:00,16.16,29.91,1.191,2.2,277.0,0.0,813.946,-1.2
2022-05-01 04:00:00,15.09,34.21,1.253,2.64,272.1,0.0,814.413,-1.3
2022-05-01 05:00:00,13.93,37.4,0.78,2.19,271.6,0.0,814.827,-1.2
2022-05-01 06:00:00,14.13,40.93,1.486,2.34,202.7,0.0,815.18,-1.6
2022-05-01 07:00:00,13.57,44.56,1.165,2.55,223.9,0.0,815.751,29.1
2022-05-01 08:00:00,15.27,41.95,1.015,1.96,184.3,0.0,816.312,215.2
2022-05-01 09:00:00,17.84,34.19,2.067,4.4,211.8,0.0,816.775,468.3
2022-05-01 10:00:00,20.29,24.91,3.106,5.21,193.6,0.0,816.931,692.5
2022-05-01 11:00:00,22.7,22.87,3.89,7.27,198.8,0.0,817.023,888.1
2022-05-01 12:00:00,24.72,17.45,4.279,11.45,204.2,0.0,816.525,1033.8
2022-05-01 13:00:00,26.27,15.85,4.831,10.77,202.8,0.0,815.894,1076.1
2022-05-01 14:00:00,27.24,14.34,5.051,10.05,211.7,0.0,815.221,1045.1
2022-05-01 15:00:00,28.04,13.83,5.568,10.55,205.1,0.0,814.316,953.9
2022-05-01 16:00:00,29.05,12.62,4.181,9.1,222.2,0.0,813.382,813.9
2022-05-01 17:00:00,29.28,11.06,5.242,10.57,214.8,0.0,812.884,483.0
2022-05-01 18:00:00,28.96,10.54,5.322,9.37,218.5,0.0,812.802,314.2
2022-05-01 19:00:00,28.13,10.15,4.51,9.15,218.1,0.0,813.033,106.7
2022-05-01 20:00:00,26.09,11.8,2.617,5.5,228.9,0.0,813.506,3.4
2022-05-01 21:00:00,23.66,15.38,1.293,3.11,264.4,0.0,814.224,-1.4
2022-05-01 22:00:00,21.87,17.65,0.887,2.87,253.4,0.0,814.797,-1.7
2022-05-01 23:00:00,21.59,15.89,1.442,4.63,219.7,0.0,815.286,-2.5
2022-05-02 00:00:00,20.59,17.16,2.858,7.8,182.6,0.0,815.603,-1.4
2022-05-02 01:00:00,18.49,20.25,1.788,3.95,192.9,0.0,815.658,-1.4
2022-05-02 02:00:00,17.82,20.76,2.075,4.02,161.0,0.0,815.492,-2.2
2022-05-02 03:00:00,17.23,20.96,2.244,4.69,168.6,0.0,815.246,-1.5
2022-05-02 04:00:00,16.18,25.99,2.233,5.34,209.6,0.0,815.13,-1.0
2022-05-02 05:00:00,14.19,31.52,1.425,2.46,209.7,0.0,815.358,-1.3
2022-05-02 06:00:00,13.45,35.88,1.118,2.23,202.1,0.0,815.629,-1.3
2022-05-02 07:00:00,13.62,38.28,1.459,3.12,181.3,0.0,816.164,28.7
2022-05-02 08:00:00,15.14,39.63,1.981,3.83,195.1,0.0,816.712,236.1
2022-05-02 09:00:00,17.35,37.66,3.911,6.55,200.5,0.0,817.033,500.5
2022-05-02 10:00:00,20.0,31.62,4.153,6.65,192.9,0.0,817.155,737.2
2022-05-02 11:00:00,22.81,24.89,3.974,6.53,195.2,0.0,817.11,918.3
2022-05-02 12:00:00,25.55,19.29,3.305,6.37,189.1,0.0,816.7,1031.0
2022-05-02 13:00:00,27.54,16.15,3.535,8.18,204.6,0.0,815.824,1085.8
2022-05-02 14:00:00,29.36,11.21,3.666,9.1,239.6,0.0,814.701,1080.9
2022-05-02 15:00:00,30.41,7.09,3.534,7.94,254.4,0.0,813.818,1003.9
2022-05-02 16:00:00,30.63,6.28,4.137,9.27,266.0,0.0,813.189,837.1
2022-05-02 17:00:00,31.03,5.6,3.653,7.01,267.2,0.0,812.831,638.3
2022-05-02 18:00:00,30.65,5.47,3.175,7.55,264.8,0.0,812.579,390.1
2022-05-02 19:00:00,29.49,6.62,2.865,5.85,239.8,0.0,812.908,113.2
2022-05-02 20:00:00,27.34,8.16,3.326,6.33,221.7,0.0,813.547,5.5
2022-05-02 21:00:00,24.49,10.75,1.76,4.06,220.0,0.0,814.372,-1.5
2022-05-02 22:00:00,23.23,12.36,2.211,5.32,246.7,0.0,815.069,-2.4
2022-05-02 23:00:00,22.11,12.62,1.935,4.15,269.4,0.0,815.619,-1.5
2022-05-03 00:00:00,21.17,13.0,3.069,7.39,274.5,0.0,815.813,-2.0
2022-05-03 01:00:00,21.02,13.23,3.655,8.31,194.9,0.0,816.096,-1.6
2022-05-03 02:00:00,19.47,16.08,2.812,6.19,196.4,0.0,815.868,-1.3
2022-05-03 03:00:00,19.18,20.32,1.994,5.82,209.0,0.0,815.594,-2.0
2022-05-03 04:00:00,18.15,22.07,2.047,4.77,180.5,0.0,815.449,-1.2
2022-05-03 05:00:00,16.78,27.14,1.692,3.8,168.5,0.0,815.572,-1.6
2022-05-03 06:00:00,16.01,31.01,1.189,2.92,160.7,0.0,815.688,-1.3
2022-05-03 07:00:00,13.87,39.48,0.889,2.2,351.0,0.0,816.417,26.9
2022-05-03 08:00:00,14.73,36.93,1.01,2.33,3.0,0.0,817.096,170.7
2022-05-03 09:00:00,17.36,31.47,1.9,4.37,219.6,0.0,817.36,427.4
2022-05-03 10:00:00,20.45,25.05,1.281,3.02,187.2,0.0,817.561,619.2
2022-05-03 11:00:00,23.72,17.14,1.795,3.96,163.6,0.0,817.47,823.1
2022-05-03 12:00:00,26.35,13.33,1.557,3.6,159.7,0.0,817.084,971.8
2022-05-03 13:00:00,28.09,11.06,2.346,5.45,181.2,0.0,816.382,1043.3
2022-05-03 14:00:00,29.55,11.42,2.799,7.07,197.4,0.0,815.617,1047.8
2022-05-03 15:00:00,30.43,12.37,4.932,9.73,189.2,0.0,814.837,869.2
2022-05-03 16:00:00,30.68,12.2,4.956,8.88,186.3,0.0,814.076,727.8
2022-05-03 17:00:00,31.0,11.01,3.726,7.84,188.1,0.0,813.366,559.5
2022-05-03 18:00:00,30.68,10.71,5.033,9.18,201.4,0.0,813.016,344.1
