Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2021-11-01 00:00:00,15.97,75.32,0.516,1.09,249.0,0.0,818.753,-0.864
2021-11-01 01:00:00,14.67,81.91,0.704,1.38,297.0,0.0,818.662,-1.007
2021-11-01 02:00:00,13.46,86.46,1.167,2.01,336.2,0.0,818.627,-1.25
2021-11-01 03:00:00,12.29,87.65,0.984,2.29,346.7,0.0,818.673,-1.112
2021-11-01 04:00:00,11.66,87.37,1.406,2.29,341.0,0.0,818.598,-1.361
2021-11-01 05:00:00,11.14,84.71,1.591,2.95,13.6,0.0,818.686,-0.817
2021-11-01 06:00:00,10.52,83.64,1.345,2.63,0.1,0.0,819.066,-0.811
2021-11-01 07:00:00,10.19,83.37,1.61,3.7,11.0,0.0,819.51,0.496
2021-11-01 08:00:00,10.95,77.96,2.065,4.71,34.2,0.0,820.183,47.985
2021-11-01 09:00:00,12.27,74.89,2.522,5.53,24.4,0.0,820.742,143.428
2021-11-01 10:00:00,15.07,61.02,3.029,5.7,36.5,0.0,821.266,457.045
2021-11-01 11:00:00,18.24,46.75,2.407,4.24,35.9,0.0,821.269,707.322
2021-11-01 12:00:00,20.99,38.39,1.689,4.35,2.3,0.0,820.567,806.547
2021-11-01 13:00:00,22.7,34.83,1.842,4.85,318.0,0.0,819.599,844.817
2021-11-01 14:00:00,24.37,31.8,1.424,3.71,325.3,0.0,818.663,806.975
2021-11-01 15:00:00,25.09,29.9,1.877,5.32,290.3,0.0,817.857,746.973
2021-11-01 16:00:00,25.22,28.7,2.049,4.65,51.1,0.0,817.312,574.872
2021-11-01 17:00:00,25.65,22.59,1.203,4.01,107.3,0.0,816.999,304.803
2021-11-01 18:00:00,25.15,20.25,1.082,2.39,125.0,0.0,817.081,97.071
2021-11-01 19:00:00,22.57,27.09,1.175,2.41,32.2,0.0,817.635,0.901
2021-11-01 20:00:00,21.76,26.85,1.727,5.05,112.6,0.0,818.608,-1.239
2021-11-01 21:00:00,20.12,36.31,1.694,4.29,61.2,0.0,819.528,-0.793
2021-11-01 22:00:00,18.94,39.79,1.74,4.03,21.9,0.0,820.204,-1.216
2021-11-01 23:00:00,17.25,47.11,1.714,3.2,358.1,0.0,820.411,-0.767
2021-11-02 00:00:00,15.4,56.3,0.891,2.44,347.8,0.0,820.831,-0.705
2021-11-02 01:00:00,14.68,60.4,1.778,4.21,5.8,0.0,820.642,-1.489
2021-11-02 02:00:00,13.83,64.24,1.695,2.88,7.9,0.0,820.649,-1.003
2021-11-02 03:00:00,13.51,64.11,1.836,3.33,27.3,0.0,820.589,-0.919
2021-11-02 04:00:00,12.91,64.96,1.859,3.39,36.2,0.0,820.462,-1.023
2021-11-02 05:00:00,11.18,72.82,1.465,3.2,1.7,0.0,820.417,-0.362
2021-11-02 06:00:00,9.6,78.94,1.385,2.45,357.2,0.0,820.545,-0.796
2021-11-02 07:00:00,9.06,78.46,1.829,3.13,1.7,0.0,821.016,1.141
2021-11-02 08:00:00,10.21,73.37,1.254,2.83,10.4,0.0,821.458,113.166
2021-11-02 09:00:00,13.52,60.83,2.212,4.73,19.9,0.0,821.766,356.757
2021-11-02 10:00:00,16.68,48.33,2.992,5.3,26.9,0.0,822.119,578.063
2021-11-02 11:00:00,19.5,36.09,3.117,5.76,26.5,0.0,822.003,698.622
2021-11-02 12:00:00,22.14,25.24,2.803,5.97,42.3,0.0,821.329,823.823
2021-11-02 13:00:00,24.1,19.29,2.06,5.07,64.8,0.0,820.204,861.06
2021-11-02 14:00:00,25.34,15.56,1.664,4.21,128.2,0.0,819.057,824.075
2021-11-02 15:00:00,25.78,15.32,2.173,5.16,71.0,0.0,817.978,719.857
2021-11-02 16:00:00,25.84,15.38,2.237,6.78,104.7,0.0,817.292,473.868
2021-11-02 17:00:00,25.67,13.93,2.207,7.85,99.3,0.0,817.055,299.497
2021-11-02 18:00:00,24.41,15.5,1.964,4.5,117.4,0.0,817.304,61.031
