Red Universitaria de Observatorios Atmosfericos (RUOA)
Atmospheric Observatory Aguascalientes (agsc), Aguascalientes
Lat 21.9157 N, Lon 102.319 W, Alt 1868 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2023-07-01 00:00:00,17.33,92.6,0.686,1.88,196.1,0.0,818.105,1.1
2023-07-01 01:00:00,17.48,91.38,0.962,1.94,216.4,0.0,818.244,11.0
2023-07-01 02:00:00,17.6,91.24,0.782,1.48,208.7,0.0,818.079,8.5
2023-07-01 03:00:00,17.67,88.09,0.894,1.65,224.4,0.0,817.593,4.6
2023-07-01 04:00:00,17.71,88.47,0.939,2.29,300.5,0.0,817.222,3.3
2023-07-01 05:00:00,17.54,86.86,1.047,2.88,167.2,0.0,817.328,3.6
2023-07-01 06:00:00,17.65,83.71,1.022,2.04,114.9,0.0,817.434,6.4
2023-07-01 07:00:00,18.0,81.19,1.281,2.14,80.3,0.0,817.974,51.1
2023-07-01 08:00:00,19.18,74.35,0.93,2.07,330.7,0.0,818.661,243.6
2023-07-01 09:00:00,19.88,70.04,1.524,3.29,23.0,0.0,819.175,348.9
2023-07-01 10:00:00,21.0,64.93,1.959,4.41,83.2,0.0,819.322,598.0
2023-07-01 11:00:00,22.47,58.54,1.971,4.67,145.3,0.0,819.19,552.3
2023-07-01 12:00:00,22.98,56.15,2.287,4.72,207.3,0.0,819.027,449.5
2023-07-01 13:00:00,24.48,50.39,2.076,6.24,189.9,0.0,818.483,701.1
2023-07-01 14:00:00,25.4,47.17,2.857,6.66,214.9,0.0,817.634,858.7
2023-07-01 15:00:00,26.44,42.7,2.529,5.89,229.3,0.0,816.664,743.0
2023-07-01 16:00:00,25.02,48.36,4.306,10.45,208.4,0.0,815.706,289.1
2023-07-01 17:00:00,23.56,54.94,2.355,6.32,211.3,0.0,815.323,217.4
2023-07-01 18:00:00,25.11,43.3,2.4,9.1,95.3,0.0,815.393,207.9
2023-07-01 19:00:00,22.98,55.57,3.832,9.2,56.9,0.0,815.753,72.4
2023-07-01 20:00:00,21.78,62.17,2.472,6.32,14.2,0.0,816.31,6.3
2023-07-01 21:00:00,21.35,59.11,1.575,3.24,28.1,0.0,816.188,3.1
2023-07-01 22:00:00,21.36,58.51,0.903,2.39,181.7,0.0,816.903,7.2
2023-07-01 23:00:00,20.49,67.4,3.823,8.9,190.8,0.0,818.232,11.0
2023-07-02 00:00:00,19.04,76.7,3.116,6.45,202.8,0.0,818.745,10.0
2023-07-02 01:00:00,18.29,81.51,4.044,6.84,204.3,0.0,818.627,10.3
2023-07-02 02:00:00,17.48,86.62,3.155,5.73,194.7,0.0,818.49,16.5
2023-07-02 03:00:00,17.12,88.87,2.179,4.54,189.8,0.0,817.98,16.6
2023-07-02 04:00:00,16.8,88.55,1.698,3.65,199.9,0.0,817.353,14.7
2023-07-02 05:00:00,16.37,90.47,0.598,1.07,225.4,0.0,816.948,14.3
2023-07-02 06:00:00,16.61,88.68,0.805,2.18,36.9,0.0,817.036,14.5
2023-07-02 07:00:00,16.69,87.43,1.115,2.14,359.5,0.0,817.348,57.2
2023-07-02 08:00:00,17.78,81.37,0.864,1.75,288.3,0.0,817.916,268.0
2023-07-02 09:00:00,19.83,70.97,1.011,2.19,327.2,0.0,818.245,471.9
2023-07-02 10:00:00,20.37,68.88,1.196,3.84,204.7,0.0,818.128,363.1
2023-07-02 11:00:00,22.36,61.59,1.436,3.52,184.8,0.0,817.958,712.5
2023-07-02 12:00:00,23.76,54.98,2.972,5.98,193.5,0.0,817.667,1051.8
2023-07-02 13:00:00,25.03,48.69,2.992,9.95,193.8,0.0,817.278,1106.2
2023-07-02 14:00:00,26.07,44.03,2.275,5.15,224.7,0.0,816.555,1004.4
2023-07-02 15:00:00,27.68,37.82,2.223,4.86,216.2,0.0,815.403,1011.4
2023-07-02 16:00:00,24.93,47.6,4.413,13.37,138.3,0.6,815.14,378.9
2023-07-02 17:00:00,23.05,47.68,3.566,8.79,112.7,0.0,814.157,191.5
2023-07-02 18:00:00,26.0,36.21,1.939,4.12,181.3,0.0,813.303,154.5
2023-07-02 19:00:00,26.41,34.02,1.025,2.94,172.3,0.0,813.584,76.3
2023-07-02 20:00:00,25.6,39.51,1.803,3.23,158.1,0.0,813.504,14.5
2023-07-02 21:00:00,24.67,45.92,2.4,7.12,192.6,0.0,814.412,4.3
2023-07-02 22:00:00,23.79,51.47,2.599,6.15,160.5,0.0,815.334,7.1
2023-07-02 23:00:00,22.16,57.06,3.898,7.9,203.1,0.0,816.627,10.8
2023-07-03 00:00:00,21.1,64.19,2.689,5.0,205.4,0.0,817.298,10.3
2023-07-03 01:00:00,20.47,70.48,3.178,5.84,201.2,0.0,817.417,9.4
2023-07-03 02:00:00,20.12,71.22,3.346,9.13,192.7,0.0,817.163,16.5
2023-07-03 03:00:00,19.25,78.64,4.416,8.23,186.3,0.0,816.82,18.5
2023-07-03 04:00:00,18.4,81.42,3.651,7.07,198.7,0.0,816.922,18.1
2023-07-03 05:00:00,17.43,79.97,3.002,7.3,205.4,0.0,817.096,17.0
2023-07-03 06:00:00,17.06,82.95,2.24,4.8,215.9,0.0,817.382,16.3
2023-07-03 07:00:00,16.8,82.85,1.757,3.24,206.0,0.0,817.655,49.1
2023-07-03 08:00:00,18.11,77.68,1.414,3.27,220.7,0.0,817.862,273.3
2023-07-03 09:00:00,20.2,69.0,1.204,3.28,92.3,0.0,818.212,463.2
2023-07-03 10:00:00,20.51,67.39,1.474,3.44,160.8,0.0,818.349,403.6
2023-07-03 11:00:00,22.15,60.84,1.903,4.0,194.8,0.0,818.179,802.2
2023-07-03 12:00:00,24.01,51.23,2.024,5.34,204.0,0.0,817.869,897.6
2023-07-03 13:00:00,24.97,46.23,2.952,7.2,194.7,0.0,817.388,962.9
2023-07-03 14:00:00,26.38,39.42,2.877,6.06,205.5,0.0,816.614,1067.8
2023-07-03 15:00:00,27.53,33.29,2.857,6.13,190.2,0.0,815.62,987.0
2023-07-03 16:00:00,28.56,28.43,2.181,5.48,232.1,0.0,814.501,854.1
2023-07-03 17:00:00,29.2,28.69,2.263,6.29,193.9,0.0,813.69,693.9
2023-07-03 18:00:00,29.11,27.88,2.708,5.73,198.6,0.0,813.291,527.8
2023-07-03 19:00:00,28.15,33.15,3.648,8.21,175.5,0.0,813.341,244.9
2023-07-03 20:00:00,24.71,42.9,3.594,8.36,223.3,0.0,814.011,45.3
2023-07-03 21:00:00,23.13,45.46,3.296,7.06,270.8,0.0,814.549,29.4
2023-07-03 22:00:00,21.86,53.64,2.123,7.28,255.6,0.0,815.487,28.8
2023-07-03 23:00:00,22.02,55.23,3.031,7.42,183.9,0.0,816.866,29.3
2023-07-04 00:00:00,19.27,75.11,4.238,9.39,149.4,1.9,818.138,28.5
2023-07-04 01:00:00,16.1,99.21,4.546,8.3,176.7,3.2,818.428,19.9
2023-07-04 02:00:00,15.88,99.87,2.829,7.35,204.3,1.7,818.216,19.1
2023-07-04 03:00:00,16.03,96.95,1.689,3.78,239.5,0.1,818.045,19.4
2023-07-04 04:00:00,15.96,94.37,0.681,1.84,172.2,0.0,817.797,18.5
2023-07-04 05:00:00,16.26,92.16,0.695,1.74,242.3,0.1,817.828,18.2
2023-07-04 06:00:00,16.43,91.2,0.884,1.76,229.0,0.0,817.867,18.5
2023-07-04 07:00:00,16.79,89.35,0.914,1.91,19.0,0.0,818.013,34.9
2023-07-04 08:00:00,17.24,87.09,0.77,1.68,233.2,0.0,818.419,69.5
