"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2022-05-01","23:00 - 0:00","116","°A"
"DV","2022-05-01","0:00 - 1:00","94","°A"
"DV","2022-05-01","1:00 - 2:00","67","°A"
"DV","2022-05-01","2:00 - 3:00","77","°A"
"DV","2022-05-01","3:00 - 4:00","222","°A"
"DV","2022-05-01","4:00 - 5:00","141","°A"
"DV","2022-05-01","5:00 - 6:00","118","°A"
"DV","2022-05-01","6:00 - 7:00","100","°A"
"DV","2022-05-01","7:00 - 8:00","122","°A"
"DV","2022-05-01","8:00 - 9:00","123","°A"
"DV","2022-05-01","9:00 - 10:00","131","°A"
"DV","2022-05-01","10:00 - 11:00","153","°A"
"DV","2022-05-01","11:00 - 12:00","150","°A"
"DV","2022-05-01","12:00 - 13:00","151","°A"
"DV","2022-05-01","13:00 - 14:00","149","°A"
"DV","2022-05-01","14:00 - 15:00","153","°A"
"DV","2022-05-01","15:00 - 16:00","155","°A"
"DV","2022-05-01","16:00 - 17:00","141","°A"
"DV","2022-05-01","17:00 - 18:00","150","°A"
"DV","2022-05-01","18:00 - 19:00","155","°A"
"DV","2022-05-01","19:00 - 20:00","182","°A"
"DV","2022-05-01","20:00 - 21:00","34","°A"
"DV","2022-05-01","21:00 - 22:00","63","°A"
"DV","2022-05-01","22:00 - 23:00","108","°A"
"DV","2022-05-02","23:00 - 0:00","111","°A"
"DV","2022-05-02","0:00 - 1:00","99","°A"
"DV","2022-05-02","1:00 - 2:00","99","°A"
"DV","2022-05-02","2:00 - 3:00","108","°A"
"DV","2022-05-02","3:00 - 4:00","89","°A"
"DV","2022-05-02","4:00 - 5:00","119","°A"
"DV","2022-05-02","5:00 - 6:00","109","°A"
"DV","2022-05-02","6:00 - 7:00","104","°A"
"DV","2022-05-02","7:00 - 8:00","121","°A"
"DV","2022-05-02","8:00 - 9:00","138","°A"
"DV","2022-05-02","9:00 - 10:00","127","°A"
"DV","2022-05-02","10:00 - 11:00","130","°A"
"DV","2022-05-02","11:00 - 12:00","134","°A"
"DV","2022-05-02","12:00 - 13:00","131","°A"
"DV","2022-05-02","13:00 - 14:00","139","°A"
"DV","2022-05-02","14:00 - 15:00","151","°A"
"DV","2022-05-02","15:00 - 16:00","200","°A"
"DV","2022-05-02","16:00 - 17:00","173","°A"
"DV","2022-05-02","17:00 - 18:00","144","°A"
"DV","2022-05-02","18:00 - 19:00","146","°A"
"DV","2022-05-02","19:00 - 20:00","142","°A"
"DV","2022-05-02","20:00 - 21:00","154","°A"
"DV","2022-05-02","21:00 - 22:00","211","°A"
