"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2022-10-01","23:00 - 0:00","332","°A"
"DV","2022-10-01","0:00 - 1:00","346","°A"
"DV","2022-10-01","1:00 - 2:00","344","°A"
"DV","2022-10-01","2:00 - 3:00","338","°A"
"DV","2022-10-01","3:00 - 4:00","344","°A"
"DV","2022-10-01","4:00 - 5:00","356","°A"
"DV","2022-10-01","5:00 - 6:00","355","°A"
"DV","2022-10-01","6:00 - 7:00","337","°A"
"DV","2022-10-01","7:00 - 8:00","346","°A"
"DV","2022-10-01","8:00 - 9:00","334","°A"
"DV","2022-10-01","9:00 - 10:00","305","°A"
"DV","2022-10-01","10:00 - 11:00","241","°A"
"DV","2022-10-01","11:00 - 12:00","279","°A"
"DV","2022-10-01","12:00 - 13:00","180","°A"
"DV","2022-10-01","13:00 - 14:00","121","°A"
"DV","2022-10-01","14:00 - 15:00","74","°A"
"DV","2022-10-01","15:00 - 16:00","28","°A"
"DV","2022-10-01","16:00 - 17:00","54","°A"
"DV","2022-10-01","17:00 - 18:00","66","°A"
"DV","2022-10-01","18:00 - 19:00","54","°A"
"DV","2022-10-01","19:00 - 20:00","51","°A"
"DV","2022-10-01","20:00 - 21:00","21","°A"
"DV","2022-10-01","21:00 - 22:00","349","°A"
"DV","2022-10-01","22:00 - 23:00","343","°A"
"DV","2022-10-02","23:00 - 0:00","349","°A"
"DV","2022-10-02","0:00 - 1:00","4","°A"
"DV","2022-10-02","1:00 - 2:00","332","°A"
"DV","2022-10-02","2:00 - 3:00","338","°A"
"DV","2022-10-02","3:00 - 4:00","353","°A"
"DV","2022-10-02","4:00 - 5:00","351","°A"
"DV","2022-10-02","5:00 - 6:00","346","°A"
"DV","2022-10-02","6:00 - 7:00","353","°A"
"DV","2022-10-02","7:00 - 8:00","348","°A"
"DV","2022-10-02","8:00 - 9:00","350","°A"
"DV","2022-10-02","9:00 - 10:00","359","°A"
"DV","2022-10-02","10:00 - 11:00","329","°A"
"DV","2022-10-02","11:00 - 12:00","267","°A"
"DV","2022-10-02","12:00 - 13:00","233","°A"
"DV","2022-10-02","13:00 - 14:00","276","°A"
"DV","2022-10-02","14:00 - 15:00","251","°A"
"DV","2022-10-02","15:00 - 16:00","207","°A"
"DV","2022-10-02","16:00 - 17:00","174","°A"
"DV","2022-10-02","17:00 - 18:00","187","°A"
"DV","2022-10-02","18:00 - 19:00","185","°A"
"DV","2022-10-02","19:00 - 20:00","84","°A"
"DV","2022-10-02","20:00 - 21:00","76","°A"
"DV","2022-10-02","21:00 - 22:00","23","°A"
"DV","2022-10-02","22:00 - 23:00","349","°A"
"DV","2022-10-03","23:00 - 0:00","354","°A"
"DV","2022-10-03","0:00 - 1:00","27","°A"
"DV","2022-10-03","1:00 - 2:00","298","°A"
"DV","2022-10-03","2:00 - 3:00","295","°A"
"DV","2022-10-03","3:00 - 4:00","336","°A"
"DV","2022-10-03","4:00 - 5:00","335","°A"
"DV","2022-10-03","5:00 - 6:00","340","°A"
"DV","2022-10-03","6:00 - 7:00","339","°A"
"DV","2022-10-03","7:00 - 8:00","346","°A"
"DV","2022-10-03","8:00 - 9:00","358","°A"
"DV","2022-10-03","9:00 - 10:00","293","°A"
"DV","2022-10-03","10:00 - 11:00","274","°A"
"DV","2022-10-03","11:00 - 12:00","268","°A"
"DV","2022-10-03","12:00 - 13:00","265","°A"
"DV","2022-10-03","13:00 - 14:00","273","°A"
"DV","2022-10-03","14:00 - 15:00","294","°A"
"DV","2022-10-03","15:00 - 16:00","293","°A"
"DV","2022-10-03","16:00 - 17:00","326","°A"
"DV","2022-10-03","17:00 - 18:00","357","°A"
"DV","2022-10-03","18:00 - 19:00","327","°A"
"DV","2022-10-03","19:00 - 20:00","314","°A"
"DV","2022-10-03","20:00 - 21:00","327","°A"
"DV","2022-10-03","21:00 - 22:00","3","°A"
"DV","2022-10-03","22:00 - 23:00","130","°A"
"DV","2022-10-04","23:00 - 0:00","151","°A"
"DV","2022-10-04","0:00 - 1:00","240","°A"
"DV","2022-10-04","1:00 - 2:00","265","°A"
"DV","2022-10-04","2:00 - 3:00","297","°A"
"DV","2022-10-04","3:00 - 4:00","300","°A"
"DV","2022-10-04","4:00 - 5:00","289","°A"
"DV","2022-10-04","5:00 - 6:00","280","°A"
"DV","2022-10-04","6:00 - 7:00","197","°A"
"DV","2022-10-04","7:00 - 8:00","165","°A"
"DV","2022-10-04","8:00 - 9:00","200","°A"
"DV","2022-10-04","9:00 - 10:00","218","°A"
"DV","2022-10-04","10:00 - 11:00","172","°A"
"DV","2022-10-04","11:00 - 12:00","182","°A"
"DV","2022-10-04","12:00 - 13:00","169","°A"
"DV","2022-10-04","13:00 - 14:00","177","°A"
"DV","2022-10-04","14:00 - 15:00","202","°A"
"DV","2022-10-04","15:00 - 16:00","230","°A"
"DV","2022-10-04","16:00 - 17:00","200","°A"
"DV","2022-10-04","17:00 - 18:00","167","°A"
"DV","2022-10-04","18:00 - 19:00","206","°A"
"DV","2022-10-04","19:00 - 20:00","191","°A"
"DV","2022-10-04","20:00 - 21:00","233","°A"
"DV","2022-10-04","21:00 - 22:00","336","°A"
"DV","2022-10-04","22:00 - 23:00","359","°A"
"DV","2022-10-05","23:00 - 0:00","351","°A"
"DV","2022-10-05","0:00 - 1:00","336","°A"
"DV","2022-10-05","1:00 - 2:00","355","°A"
"DV","2022-10-05","2:00 - 3:00","347","°A"
"DV","2022-10-05","3:00 - 4:00","343","°A"
"DV","2022-10-05","4:00 - 5:00","351","°A"
"DV","2022-10-05","5:00 - 6:00","342","°A"
"DV","2022-10-05","6:00 - 7:00","328","°A"
"DV","2022-10-05","7:00 - 8:00","334","°A"
"DV","2022-10-05","8:00 - 9:00","332","°A"
"DV","2022-10-05","9:00 - 10:00","291","°A"
"DV","2022-10-05","10:00 - 11:00","340","°A"
"DV","2022-10-05","11:00 - 12:00","311","°A"
"DV","2022-10-05","12:00 - 13:00","295","°A"
"DV","2022-10-05","13:00 - 14:00","339","°A"
"DV","2022-10-05","14:00 - 15:00","5","°A"
"DV","2022-10-05","15:00 - 16:00","24","°A"
"DV","2022-10-05","16:00 - 17:00","43","°A"
"DV","2022-10-05","17:00 - 18:00","23","°A"
"DV","2022-10-05","18:00 - 19:00","27","°A"
"DV","2022-10-05","19:00 - 20:00","8","°A"
"DV","2022-10-05","20:00 - 21:00","6","°A"
"DV","2022-10-05","21:00 - 22:00","37","°A"
"DV","2022-10-05","22:00 - 23:00","111","°A"
"DV","2022-10-06","23:00 - 0:00","175","°A"
"DV","2022-10-06","0:00 - 1:00","178","°A"
"DV","2022-10-06","1:00 - 2:00","173","°A"
"DV","2022-10-06","2:00 - 3:00","155","°A"
"DV","2022-10-06","3:00 - 4:00","236","°A"
"DV","2022-10-06","4:00 - 5:00","266","°A"
"DV","2022-10-06","5:00 - 6:00","274","°A"
"DV","2022-10-06","6:00 - 7:00","320","°A"
"DV","2022-10-06","7:00 - 8:00","345","°A"
"DV","2022-10-06","8:00 - 9:00","351","°A"
"DV","2022-10-06","9:00 - 10:00","104","°A"
"DV","2022-10-06","10:00 - 11:00","228","°A"
"DV","2022-10-06","11:00 - 12:00","166","°A"
"DV","2022-10-06","12:00 - 13:00","173","°A"
"DV","2022-10-06","13:00 - 14:00","191","°A"
"DV","2022-10-06","14:00 - 15:00","142","°A"
"DV","2022-10-06","15:00 - 16:00","81","°A"
"DV","2022-10-06","16:00 - 17:00","84","°A"
"DV","2022-10-06","17:00 - 18:00","79","°A"
"DV","2022-10-06","18:00 - 19:00","74","°A"
"DV","2022-10-06","19:00 - 20:00","316","°A"
"DV","2022-10-06","20:00 - 21:00","343","°A"
"DV","2022-10-06","21:00 - 22:00","355","°A"
"DV","2022-10-06","22:00 - 23:00","30","°A"
"DV","2022-10-07","23:00 - 0:00","36","°A"
"DV","2022-10-07","0:00 - 1:00","360","°A"
"DV","2022-10-07","1:00 - 2:00","358","°A"
"DV","2022-10-07","2:00 - 3:00","333","°A"
"DV","2022-10-07","3:00 - 4:00","340","°A"
"DV","2022-10-07","4:00 - 5:00","339","°A"
"DV","2022-10-07","5:00 - 6:00","4","°A"
"DV","2022-10-07","6:00 - 7:00","4","°A"
"DV","2022-10-07","7:00 - 8:00","335","°A"
"DV","2022-10-07","8:00 - 9:00","353","°A"
"DV","2022-10-07","9:00 - 10:00","356","°A"
"DV","2022-10-07","10:00 - 11:00","57","°A"
"DV","2022-10-07","11:00 - 12:00","77","°A"
"DV","2022-10-07","12:00 - 13:00","36","°A"
"DV","2022-10-07","13:00 - 14:00","69","°A"
"DV","2022-10-07","14:00 - 15:00","66","°A"
"DV","2022-10-07","15:00 - 16:00","359","°A"
"DV","2022-10-07","16:00 - 17:00","3","°A"
"DV","2022-10-07","17:00 - 18:00","351","°A"
"DV","2022-10-07","18:00 - 19:00","16","°A"
"DV","2022-10-07","19:00 - 20:00","2","°A"
"DV","2022-10-07","20:00 - 21:00","333","°A"
"DV","2022-10-07","21:00 - 22:00","317","°A"
"DV","2022-10-07","22:00 - 23:00","314","°A"
"DV","2022-10-08","23:00 - 0:00","347","°A"
"DV","2022-10-08","0:00 - 1:00","355","°A"
"DV","2022-10-08","1:00 - 2:00","333","°A"
"DV","2022-10-08","2:00 - 3:00","328","°A"
"DV","2022-10-08","3:00 - 4:00","321","°A"
"DV","2022-10-08","4:00 - 5:00","343","°A"
"DV","2022-10-08","5:00 - 6:00","356","°A"
"DV","2022-10-08","6:00 - 7:00","10","°A"
"DV","2022-10-08","7:00 - 8:00","9","°A"
"DV","2022-10-08","8:00 - 9:00","36","°A"
"DV","2022-10-08","9:00 - 10:00","53","°A"
"DV","2022-10-08","10:00 - 11:00","57","°A"
"DV","2022-10-08","11:00 - 12:00","42","°A"
"DV","2022-10-08","12:00 - 13:00","44","°A"
"DV","2022-10-08","13:00 - 14:00","51","°A"
"DV","2022-10-08","14:00 - 15:00","50","°A"
"DV","2022-10-08","15:00 - 16:00","81","°A"
"DV","2022-10-08","16:00 - 17:00","58","°A"
"DV","2022-10-08","17:00 - 18:00","56","°A"
"DV","2022-10-08","18:00 - 19:00","53","°A"
"DV","2022-10-08","19:00 - 20:00","2","°A"
"DV","2022-10-08","20:00 - 21:00","345","°A"
"DV","2022-10-08","21:00 - 22:00","345","°A"
"DV","2022-10-08","22:00 - 23:00","348","°A"
"DV","2022-10-09","23:00 - 0:00","344","°A"
"DV","2022-10-09","0:00 - 1:00","335","°A"
"DV","2022-10-09","1:00 - 2:00","329","°A"
"DV","2022-10-09","2:00 - 3:00","341","°A"
"DV","2022-10-09","3:00 - 4:00","341","°A"
"DV","2022-10-09","4:00 - 5:00","353","°A"
"DV","2022-10-09","5:00 - 6:00","348","°A"
"DV","2022-10-09","6:00 - 7:00","352","°A"
"DV","2022-10-09","7:00 - 8:00","349","°A"
"DV","2022-10-09","8:00 - 9:00","349","°A"
"DV","2022-10-09","9:00 - 10:00","356","°A"
"DV","2022-10-09","10:00 - 11:00","20","°A"
"DV","2022-10-09","11:00 - 12:00","14","°A"
"DV","2022-10-09","12:00 - 13:00","10","°A"
"DV","2022-10-09","13:00 - 14:00","35","°A"
"DV","2022-10-09","14:00 - 15:00","60","°A"
"DV","2022-10-09","15:00 - 16:00","73","°A"
"DV","2022-10-09","16:00 - 17:00","79","°A"
"DV","2022-10-09","17:00 - 18:00","72","°A"
"DV","2022-10-09","18:00 - 19:00","76","°A"
"DV","2022-10-09","19:00 - 20:00","73","°A"
"DV","2022-10-09","20:00 - 21:00","72","°A"
"DV","2022-10-09","21:00 - 22:00","17","°A"
"DV","2022-10-09","22:00 - 23:00","4","°A"
"DV","2022-10-10","23:00 - 0:00","329","°A"
"DV","2022-10-10","0:00 - 1:00","320","°A"
