"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2022-03-01","23:00 - 0:00","1.286","m/s"
"VV","2022-03-01","0:00 - 1:00","0.666","m/s"
"VV","2022-03-01","1:00 - 2:00","1.135","m/s"
"VV","2022-03-01","2:00 - 3:00","1.826","m/s"
"VV","2022-03-01","3:00 - 4:00","1.731","m/s"
"VV","2022-03-01","4:00 - 5:00","1.013","m/s"
"VV","2022-03-01","5:00 - 6:00","0.849","m/s"
"VV","2022-03-01","6:00 - 7:00","0.934","m/s"
"VV","2022-03-01","7:00 - 8:00","0.807","m/s"
"VV","2022-03-01","8:00 - 9:00","0.709","m/s"
"VV","2022-03-01","9:00 - 10:00","0.927","m/s"
"VV","2022-03-01","10:00 - 11:00","1.750","m/s"
"VV","2022-03-01","11:00 - 12:00","2.621","m/s"
"VV","2022-03-01","12:00 - 13:00","3.053","m/s"
"VV","2022-03-01","13:00 - 14:00","2.443","m/s"
"VV","2022-03-01","14:00 - 15:00","1.877","m/s"
"VV","2022-03-01","15:00 - 16:00","1.617","m/s"
"VV","2022-03-01","16:00 - 17:00","1.410","m/s"
"VV","2022-03-01","17:00 - 18:00","1.398","m/s"
"VV","2022-03-01","18:00 - 19:00","1.442","m/s"
"VV","2022-03-01","19:00 - 20:00","0.871","m/s"
"VV","2022-03-01","20:00 - 21:00","0.260","m/s"
"VV","2022-03-01","21:00 - 22:00","1.044","m/s"
"VV","2022-03-01","22:00 - 23:00","2.612","m/s"
"VV","2022-03-02","23:00 - 0:00","1.000","m/s"
"VV","2022-03-02","0:00 - 1:00","0.678","m/s"
"VV","2022-03-02","1:00 - 2:00","0.446","m/s"
"VV","2022-03-02","2:00 - 3:00","0.709","m/s"
"VV","2022-03-02","3:00 - 4:00","0.278","m/s"
"VV","2022-03-02","4:00 - 5:00","0.207","m/s"
"VV","2022-03-02","5:00 - 6:00","0.321","m/s"
"VV","2022-03-02","6:00 - 7:00","1.219","m/s"
"VV","2022-03-02","7:00 - 8:00","0.429","m/s"
