"Parámetro","Fecha","Hora","Valor","Unidad"
"VV","2022-06-01","23:00 - 0:00","0.921","m/s"
"VV","2022-06-02","23:00 - 0:00","2.955","m/s"
"VV","2022-06-02","0:00 - 1:00","2.448","m/s"
"VV","2022-06-02","1:00 - 2:00","0.968","m/s"
"VV","2022-06-02","2:00 - 3:00","0.744","m/s"
"VV","2022-06-02","3:00 - 4:00","0.496","m/s"
"VV","2022-06-02","4:00 - 5:00","1.155","m/s"
"VV","2022-06-02","5:00 - 6:00","1.316","m/s"
"VV","2022-06-02","6:00 - 7:00","1.009","m/s"
"VV","2022-06-02","7:00 - 8:00","1.162","m/s"
"VV","2022-06-02","8:00 - 9:00","1.076","m/s"
"VV","2022-06-02","9:00 - 10:00","1.046","m/s"
"VV","2022-06-02","10:00 - 11:00","0.963","m/s"
"VV","2022-06-02","11:00 - 12:00","1.269","m/s"
"VV","2022-06-02","12:00 - 13:00","1.281","m/s"
"VV","2022-06-04","23:00 - 0:00","3.775","m/s"
"VV","2022-06-04","0:00 - 1:00","4.722","m/s"
"VV","2022-06-04","1:00 - 2:00","2.332","m/s"
"VV","2022-06-04","2:00 - 3:00","1.859","m/s"
"VV","2022-06-04","3:00 - 4:00","2.182","m/s"
"VV","2022-06-04","4:00 - 5:00","3.142","m/s"
"VV","2022-06-04","5:00 - 6:00","2.174","m/s"
"VV","2022-06-04","6:00 - 7:00","2.033","m/s"
"VV","2022-06-04","7:00 - 8:00","1.693","m/s"
"VV","2022-06-04","8:00 - 9:00","1.733","m/s"
"VV","2022-06-04","9:00 - 10:00","1.627","m/s"
"VV","2022-06-04","10:00 - 11:00","2.124","m/s"
"VV","2022-06-04","11:00 - 12:00","2.104","m/s"
"VV","2022-06-04","12:00 - 13:00","2.214","m/s"
"VV","2022-06-04","13:00 - 14:00","3.454","m/s"
"VV","2022-06-04","14:00 - 15:00","3.588","m/s"
"VV","2022-06-04","15:00 - 16:00","3.458","m/s"
"VV","2022-06-04","16:00 - 17:00","2.112","m/s"
"VV","2022-06-04","17:00 - 18:00","2.260","m/s"
"VV","2022-06-04","18:00 - 19:00","1.394","m/s"
"VV","2022-06-04","19:00 - 20:00","1.150","m/s"
"VV","2022-06-04","20:00 - 21:00","1.530","m/s"
"VV","2022-06-04","21:00 - 22:00","0.491","m/s"
"VV","2022-06-04","22:00 - 23:00","0.890","m/s"
"VV","2022-06-05","23:00 - 0:00","0.583","m/s"
"VV","2022-06-05","0:00 - 1:00","1.465","m/s"
"VV","2022-06-05","1:00 - 2:00","3.111","m/s"
"VV","2022-06-05","2:00 - 3:00","0.801","m/s"
"VV","2022-06-05","3:00 - 4:00","0.703","m/s"
"VV","2022-06-05","4:00 - 5:00","0.421","m/s"
"VV","2022-06-05","5:00 - 6:00","0.373","m/s"
"VV","2022-06-05","6:00 - 7:00","1.080","m/s"
"VV","2022-06-05","7:00 - 8:00","0.218","m/s"
"VV","2022-06-05","8:00 - 9:00","0.826","m/s"
"VV","2022-06-05","9:00 - 10:00","0.438","m/s"
"VV","2022-06-05","10:00 - 11:00","1.036","m/s"
"VV","2022-06-05","11:00 - 12:00","0.978","m/s"
"VV","2022-06-05","12:00 - 13:00","1.555","m/s"
"VV","2022-06-05","13:00 - 14:00","1.796","m/s"
"VV","2022-06-05","14:00 - 15:00","2.208","m/s"
"VV","2022-06-05","15:00 - 16:00","2.614","m/s"
"VV","2022-06-05","16:00 - 17:00","1.962","m/s"
"VV","2022-06-05","17:00 - 18:00","0.830","m/s"
"VV","2022-06-05","18:00 - 19:00","0.815","m/s"
"VV","2022-06-05","19:00 - 20:00","0.948","m/s"
