"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2022-03-01","23:00 - 0:00","106","°A"
"DV","2022-03-01","0:00 - 1:00","88","°A"
"DV","2022-03-01","1:00 - 2:00","48","°A"
"DV","2022-03-01","2:00 - 3:00","26","°A"
"DV","2022-03-01","3:00 - 4:00","57","°A"
"DV","2022-03-01","4:00 - 5:00","54","°A"
"DV","2022-03-01","5:00 - 6:00","34","°A"
"DV","2022-03-01","6:00 - 7:00","38","°A"
"DV","2022-03-01","7:00 - 8:00","30","°A"
"DV","2022-03-01","8:00 - 9:00","44","°A"
"DV","2022-03-01","9:00 - 10:00","237","°A"
"DV","2022-03-01","10:00 - 11:00","179","°A"
"DV","2022-03-01","11:00 - 12:00","185","°A"
"DV","2022-03-01","12:00 - 13:00","199","°A"
"DV","2022-03-01","13:00 - 14:00","208","°A"
"DV","2022-03-01","14:00 - 15:00","220","°A"
"DV","2022-03-01","15:00 - 16:00","231","°A"
"DV","2022-03-01","16:00 - 17:00","135","°A"
"DV","2022-03-01","17:00 - 18:00","162","°A"
"DV","2022-03-01","18:00 - 19:00","210","°A"
"DV","2022-03-01","19:00 - 20:00","198","°A"
"DV","2022-03-01","20:00 - 21:00","145","°A"
"DV","2022-03-01","21:00 - 22:00","107","°A"
"DV","2022-03-01","22:00 - 23:00","115","°A"
"DV","2022-03-02","23:00 - 0:00","168","°A"
"DV","2022-03-02","0:00 - 1:00","112","°A"
"DV","2022-03-02","1:00 - 2:00","177","°A"
"DV","2022-03-02","2:00 - 3:00","158","°A"
"DV","2022-03-02","3:00 - 4:00","136","°A"
"DV","2022-03-02","4:00 - 5:00","133","°A"
"DV","2022-03-02","5:00 - 6:00","111","°A"
"DV","2022-03-02","6:00 - 7:00","45","°A"
"DV","2022-03-02","7:00 - 8:00","36","°A"
"DV","2022-03-02","8:00 - 9:00","134","°A"
"DV","2022-03-02","9:00 - 10:00","200","°A"
"DV","2022-03-02","10:00 - 11:00","175","°A"
"DV","2022-03-02","11:00 - 12:00","170","°A"
