"Parámetro","Fecha","Hora","Valor","Unidad"
"DV","2022-07-01","23:00 - 0:00","286","°A"
"DV","2022-07-02","23:00 - 0:00","114","°A"
"DV","2022-07-02","0:00 - 1:00","31","°A"
"DV","2022-07-02","1:00 - 2:00","86","°A"
"DV","2022-07-02","2:00 - 3:00","272","°A"
"DV","2022-07-02","3:00 - 4:00","124","°A"
"DV","2022-07-02","4:00 - 5:00","223","°A"
"DV","2022-07-02","5:00 - 6:00","261","°A"
"DV","2022-07-02","6:00 - 7:00","264","°A"
"DV","2022-07-02","7:00 - 8:00","218","°A"
"DV","2022-07-02","8:00 - 9:00","231","°A"
"DV","2022-07-02","9:00 - 10:00","281","°A"
"DV","2022-07-02","10:00 - 11:00","226","°A"
"DV","2022-07-02","11:00 - 12:00","183","°A"
"DV","2022-07-02","12:00 - 13:00","150","°A"
"DV","2022-07-02","13:00 - 14:00","217","°A"
"DV","2022-07-02","14:00 - 15:00","97","°A"
"DV","2022-07-02","15:00 - 16:00","155","°A"
"DV","2022-07-02","16:00 - 17:00","193","°A"
"DV","2022-07-02","17:00 - 18:00","131","°A"
"DV","2022-07-02","18:00 - 19:00","125","°A"
"DV","2022-07-02","19:00 - 20:00","131","°A"
"DV","2022-07-02","20:00 - 21:00","169","°A"
"DV","2022-07-02","21:00 - 22:00","120","°A"
"DV","2022-07-02","22:00 - 23:00","218","°A"
"DV","2022-07-03","23:00 - 0:00","108","°A"
"DV","2022-07-03","0:00 - 1:00","92","°A"
"DV","2022-07-03","1:00 - 2:00","258","°A"
"DV","2022-07-03","2:00 - 3:00","254","°A"
"DV","2022-07-03","3:00 - 4:00","42","°A"
"DV","2022-07-03","4:00 - 5:00","175","°A"
"DV","2022-07-03","5:00 - 6:00","276","°A"
"DV","2022-07-03","6:00 - 7:00","226","°A"
"DV","2022-07-03","7:00 - 8:00","241","°A"
"DV","2022-07-03","8:00 - 9:00","315","°A"
"DV","2022-07-03","9:00 - 10:00","303","°A"
"DV","2022-07-03","10:00 - 11:00","191","°A"
"DV","2022-07-03","11:00 - 12:00","132","°A"
"DV","2022-07-03","12:00 - 13:00","175","°A"
"DV","2022-07-03","13:00 - 14:00","136","°A"
"DV","2022-07-03","14:00 - 15:00","122","°A"
"DV","2022-07-03","15:00 - 16:00","123","°A"
"DV","2022-07-03","16:00 - 17:00","95","°A"
"DV","2022-07-03","17:00 - 18:00","92","°A"
